Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Election Results - General Elections,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-general-elections,https://data.aberdeencity.gov.uk/dataset/977607dd-8203-4147-8396-c11c0e346f60/resource/15871e21-59da-407b-b2b6-f19f1cbe0d3d/download/ge2019-abnorth-rejected-ballots.csv,2020-02-27,2020-08-04,479,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"The current UK Parliament constituencies were set in 2005.  The majority of the Aberdeen City area falls within 2 constituencies:

- **Aberdeen North**
- **Aberdeen South**

Aberdeen City Council is responsible for organising general election ballots within these constituencies and is therefore able to share the election results (including votes cast per candidate and rejected ballots) as open data.  More information about elections and voting within Aberdeen is available on the [Council and Democracy section of the **Aberdeen City Council** website](https://www.aberdeencity.gov.uk/services/council-and-democracy).

A large part of the north of Aberdeen City, including Dyce and some parts of Bucksburn, falls within the **Gordon** constituency where general election ballots are administrated by Aberdeenshire Council.  Detailed results for Gordon, and the other constituencies administrated by Aberdeenshire Council can be found on the [elections section of the Aberdeenshire Council website](https://www.aberdeenshire.gov.uk/council-and-democracy/elections/).

For more information on UK Parliamentary Constituencies see the [Boundary Commission for Scotland website](https://www.bcomm-scotland.independent.gov.uk/).   

_______________________________________________________


The **Election Results - General Elections** dataset contains 3 text files for each of the Aberdeen constituencies administrated by Aberdeen City Council, in each General Election.  These files contain:

* **Poll summary** (Total electorate for the constituency, Number of ballot papers verified, Percentage poll)
* **Votes Cast** (the Number of votes recorded for each candidate with Name of Candidate, Political Party, Total Votes received)
* **Rejected Ballots** (the Numbers of ballot papers rejected for each Rejection Reason)"
Election Results - General Elections,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-general-elections,https://data.aberdeencity.gov.uk/dataset/977607dd-8203-4147-8396-c11c0e346f60/resource/b56920cc-e9a4-4e1c-ac0e-9d053ce0d61f/download/ge2019-absouth-rejected-ballots.csv,2020-02-27,2020-08-04,481,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"The current UK Parliament constituencies were set in 2005.  The majority of the Aberdeen City area falls within 2 constituencies:

- **Aberdeen North**
- **Aberdeen South**

Aberdeen City Council is responsible for organising general election ballots within these constituencies and is therefore able to share the election results (including votes cast per candidate and rejected ballots) as open data.  More information about elections and voting within Aberdeen is available on the [Council and Democracy section of the **Aberdeen City Council** website](https://www.aberdeencity.gov.uk/services/council-and-democracy).

A large part of the north of Aberdeen City, including Dyce and some parts of Bucksburn, falls within the **Gordon** constituency where general election ballots are administrated by Aberdeenshire Council.  Detailed results for Gordon, and the other constituencies administrated by Aberdeenshire Council can be found on the [elections section of the Aberdeenshire Council website](https://www.aberdeenshire.gov.uk/council-and-democracy/elections/).

For more information on UK Parliamentary Constituencies see the [Boundary Commission for Scotland website](https://www.bcomm-scotland.independent.gov.uk/).   

_______________________________________________________


The **Election Results - General Elections** dataset contains 3 text files for each of the Aberdeen constituencies administrated by Aberdeen City Council, in each General Election.  These files contain:

* **Poll summary** (Total electorate for the constituency, Number of ballot papers verified, Percentage poll)
* **Votes Cast** (the Number of votes recorded for each candidate with Name of Candidate, Political Party, Total Votes received)
* **Rejected Ballots** (the Numbers of ballot papers rejected for each Rejection Reason)"
Election Results - General Elections,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-general-elections,https://data.aberdeencity.gov.uk/dataset/977607dd-8203-4147-8396-c11c0e346f60/resource/f0ac28aa-bdc6-496c-adb3-4c88980f97cc/download/ge2017-abnorth-poll-summary.csv,2020-02-27,2020-08-04,150,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"The current UK Parliament constituencies were set in 2005.  The majority of the Aberdeen City area falls within 2 constituencies:

- **Aberdeen North**
- **Aberdeen South**

Aberdeen City Council is responsible for organising general election ballots within these constituencies and is therefore able to share the election results (including votes cast per candidate and rejected ballots) as open data.  More information about elections and voting within Aberdeen is available on the [Council and Democracy section of the **Aberdeen City Council** website](https://www.aberdeencity.gov.uk/services/council-and-democracy).

A large part of the north of Aberdeen City, including Dyce and some parts of Bucksburn, falls within the **Gordon** constituency where general election ballots are administrated by Aberdeenshire Council.  Detailed results for Gordon, and the other constituencies administrated by Aberdeenshire Council can be found on the [elections section of the Aberdeenshire Council website](https://www.aberdeenshire.gov.uk/council-and-democracy/elections/).

For more information on UK Parliamentary Constituencies see the [Boundary Commission for Scotland website](https://www.bcomm-scotland.independent.gov.uk/).   

_______________________________________________________


The **Election Results - General Elections** dataset contains 3 text files for each of the Aberdeen constituencies administrated by Aberdeen City Council, in each General Election.  These files contain:

* **Poll summary** (Total electorate for the constituency, Number of ballot papers verified, Percentage poll)
* **Votes Cast** (the Number of votes recorded for each candidate with Name of Candidate, Political Party, Total Votes received)
* **Rejected Ballots** (the Numbers of ballot papers rejected for each Rejection Reason)"
Election Results - General Elections,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-general-elections,https://data.aberdeencity.gov.uk/dataset/977607dd-8203-4147-8396-c11c0e346f60/resource/066c25e5-a824-4c21-8286-6fe474cbcdc0/download/ge2017-absouth-poll-summary.csv,2020-02-27,2020-08-04,144,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"The current UK Parliament constituencies were set in 2005.  The majority of the Aberdeen City area falls within 2 constituencies:

- **Aberdeen North**
- **Aberdeen South**

Aberdeen City Council is responsible for organising general election ballots within these constituencies and is therefore able to share the election results (including votes cast per candidate and rejected ballots) as open data.  More information about elections and voting within Aberdeen is available on the [Council and Democracy section of the **Aberdeen City Council** website](https://www.aberdeencity.gov.uk/services/council-and-democracy).

A large part of the north of Aberdeen City, including Dyce and some parts of Bucksburn, falls within the **Gordon** constituency where general election ballots are administrated by Aberdeenshire Council.  Detailed results for Gordon, and the other constituencies administrated by Aberdeenshire Council can be found on the [elections section of the Aberdeenshire Council website](https://www.aberdeenshire.gov.uk/council-and-democracy/elections/).

For more information on UK Parliamentary Constituencies see the [Boundary Commission for Scotland website](https://www.bcomm-scotland.independent.gov.uk/).   

_______________________________________________________


The **Election Results - General Elections** dataset contains 3 text files for each of the Aberdeen constituencies administrated by Aberdeen City Council, in each General Election.  These files contain:

* **Poll summary** (Total electorate for the constituency, Number of ballot papers verified, Percentage poll)
* **Votes Cast** (the Number of votes recorded for each candidate with Name of Candidate, Political Party, Total Votes received)
* **Rejected Ballots** (the Numbers of ballot papers rejected for each Rejection Reason)"
Election Results - General Elections,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-general-elections,https://data.aberdeencity.gov.uk/dataset/977607dd-8203-4147-8396-c11c0e346f60/resource/92196bfa-0f2f-4932-9e24-0a62f5be0d9b/download/ge2017-abnorth-votes-cast.csv,2020-02-27,2020-08-04,520,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"The current UK Parliament constituencies were set in 2005.  The majority of the Aberdeen City area falls within 2 constituencies:

- **Aberdeen North**
- **Aberdeen South**

Aberdeen City Council is responsible for organising general election ballots within these constituencies and is therefore able to share the election results (including votes cast per candidate and rejected ballots) as open data.  More information about elections and voting within Aberdeen is available on the [Council and Democracy section of the **Aberdeen City Council** website](https://www.aberdeencity.gov.uk/services/council-and-democracy).

A large part of the north of Aberdeen City, including Dyce and some parts of Bucksburn, falls within the **Gordon** constituency where general election ballots are administrated by Aberdeenshire Council.  Detailed results for Gordon, and the other constituencies administrated by Aberdeenshire Council can be found on the [elections section of the Aberdeenshire Council website](https://www.aberdeenshire.gov.uk/council-and-democracy/elections/).

For more information on UK Parliamentary Constituencies see the [Boundary Commission for Scotland website](https://www.bcomm-scotland.independent.gov.uk/).   

_______________________________________________________


The **Election Results - General Elections** dataset contains 3 text files for each of the Aberdeen constituencies administrated by Aberdeen City Council, in each General Election.  These files contain:

* **Poll summary** (Total electorate for the constituency, Number of ballot papers verified, Percentage poll)
* **Votes Cast** (the Number of votes recorded for each candidate with Name of Candidate, Political Party, Total Votes received)
* **Rejected Ballots** (the Numbers of ballot papers rejected for each Rejection Reason)"
Election Results - General Elections,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-general-elections,https://data.aberdeencity.gov.uk/dataset/977607dd-8203-4147-8396-c11c0e346f60/resource/9cba77e4-2bb8-4ccb-85bb-603802dbe8d3/download/ge2017-absouth-votes-cast.csv,2020-02-27,2020-08-04,443,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"The current UK Parliament constituencies were set in 2005.  The majority of the Aberdeen City area falls within 2 constituencies:

- **Aberdeen North**
- **Aberdeen South**

Aberdeen City Council is responsible for organising general election ballots within these constituencies and is therefore able to share the election results (including votes cast per candidate and rejected ballots) as open data.  More information about elections and voting within Aberdeen is available on the [Council and Democracy section of the **Aberdeen City Council** website](https://www.aberdeencity.gov.uk/services/council-and-democracy).

A large part of the north of Aberdeen City, including Dyce and some parts of Bucksburn, falls within the **Gordon** constituency where general election ballots are administrated by Aberdeenshire Council.  Detailed results for Gordon, and the other constituencies administrated by Aberdeenshire Council can be found on the [elections section of the Aberdeenshire Council website](https://www.aberdeenshire.gov.uk/council-and-democracy/elections/).

For more information on UK Parliamentary Constituencies see the [Boundary Commission for Scotland website](https://www.bcomm-scotland.independent.gov.uk/).   

_______________________________________________________


The **Election Results - General Elections** dataset contains 3 text files for each of the Aberdeen constituencies administrated by Aberdeen City Council, in each General Election.  These files contain:

* **Poll summary** (Total electorate for the constituency, Number of ballot papers verified, Percentage poll)
* **Votes Cast** (the Number of votes recorded for each candidate with Name of Candidate, Political Party, Total Votes received)
* **Rejected Ballots** (the Numbers of ballot papers rejected for each Rejection Reason)"
Election Results - General Elections,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-general-elections,https://data.aberdeencity.gov.uk/dataset/977607dd-8203-4147-8396-c11c0e346f60/resource/a161e976-f27b-41f2-a342-b9a6b1e91ee1/download/ge2017-abnorth-rejected-ballots.csv,2020-02-27,2020-08-04,479,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"The current UK Parliament constituencies were set in 2005.  The majority of the Aberdeen City area falls within 2 constituencies:

- **Aberdeen North**
- **Aberdeen South**

Aberdeen City Council is responsible for organising general election ballots within these constituencies and is therefore able to share the election results (including votes cast per candidate and rejected ballots) as open data.  More information about elections and voting within Aberdeen is available on the [Council and Democracy section of the **Aberdeen City Council** website](https://www.aberdeencity.gov.uk/services/council-and-democracy).

A large part of the north of Aberdeen City, including Dyce and some parts of Bucksburn, falls within the **Gordon** constituency where general election ballots are administrated by Aberdeenshire Council.  Detailed results for Gordon, and the other constituencies administrated by Aberdeenshire Council can be found on the [elections section of the Aberdeenshire Council website](https://www.aberdeenshire.gov.uk/council-and-democracy/elections/).

For more information on UK Parliamentary Constituencies see the [Boundary Commission for Scotland website](https://www.bcomm-scotland.independent.gov.uk/).   

_______________________________________________________


The **Election Results - General Elections** dataset contains 3 text files for each of the Aberdeen constituencies administrated by Aberdeen City Council, in each General Election.  These files contain:

* **Poll summary** (Total electorate for the constituency, Number of ballot papers verified, Percentage poll)
* **Votes Cast** (the Number of votes recorded for each candidate with Name of Candidate, Political Party, Total Votes received)
* **Rejected Ballots** (the Numbers of ballot papers rejected for each Rejection Reason)"
Election Results - General Elections,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-general-elections,https://data.aberdeencity.gov.uk/dataset/977607dd-8203-4147-8396-c11c0e346f60/resource/f24cdce6-7cfb-4f02-a942-5a394a0ab579/download/ge2017-absouth-rejected-ballots.csv,2020-02-27,2020-08-04,479,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"The current UK Parliament constituencies were set in 2005.  The majority of the Aberdeen City area falls within 2 constituencies:

- **Aberdeen North**
- **Aberdeen South**

Aberdeen City Council is responsible for organising general election ballots within these constituencies and is therefore able to share the election results (including votes cast per candidate and rejected ballots) as open data.  More information about elections and voting within Aberdeen is available on the [Council and Democracy section of the **Aberdeen City Council** website](https://www.aberdeencity.gov.uk/services/council-and-democracy).

A large part of the north of Aberdeen City, including Dyce and some parts of Bucksburn, falls within the **Gordon** constituency where general election ballots are administrated by Aberdeenshire Council.  Detailed results for Gordon, and the other constituencies administrated by Aberdeenshire Council can be found on the [elections section of the Aberdeenshire Council website](https://www.aberdeenshire.gov.uk/council-and-democracy/elections/).

For more information on UK Parliamentary Constituencies see the [Boundary Commission for Scotland website](https://www.bcomm-scotland.independent.gov.uk/).   

_______________________________________________________


The **Election Results - General Elections** dataset contains 3 text files for each of the Aberdeen constituencies administrated by Aberdeen City Council, in each General Election.  These files contain:

* **Poll summary** (Total electorate for the constituency, Number of ballot papers verified, Percentage poll)
* **Votes Cast** (the Number of votes recorded for each candidate with Name of Candidate, Political Party, Total Votes received)
* **Rejected Ballots** (the Numbers of ballot papers rejected for each Rejection Reason)"
Election Results - Scottish Parliament,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-scottish-parliament,https://data.aberdeencity.gov.uk/dataset/778d3ccd-22ae-4676-afc6-4c82ffda2cc3/resource/658734cf-c435-4bb4-aba0-4501538d6bf3/download/scotparl2016-constituency-abcrl.csv,2020-02-28,2020-08-04,531,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"In Scottish parliamentary elections voters use the **first past the post system** to elect constituency Members of the Scottish Parliament (MSPs).  Aberdeen city has three constituencies: 

* **Aberdeen Donside**
* **Aberdeen Central**
* **Aberdeen South and North Kincardine**

At the same time voters also elect seven regional MSPs using the additional member system of **proportional representation**. This system uses **regional lists** which include candidates selected by political parties and independent candidates.  Aberdeen is in the **North East Scotland region**.
_______________________________________________________

The **Election Results - Scottish Parliament** dataset is made of the following text files in CSV format: 

* **Scottish Parliament 2016 - Constituency - Aberdeen Donside** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen Central** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen South and North Kincardine** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - North East Scotland Region** (number of votes received and percentage vote share for each party on the North East Scotland region list)
* **Scottish Parliament 2016 - NE List - Results** (names and parties of the 7 elected MSPs)
* **Scottish Parliament Election 2016 - Total Valid Vote** (total number of valid votes cast for each constituency/list)
* **Scottish Parliament 2016 - NE List - Aberdeen Donside** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen Central** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen South and North Kincardine** (constituency list results: party name and description, number of votes received, percentage share of vote)"
Election Results - Scottish Parliament,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-scottish-parliament,https://data.aberdeencity.gov.uk/dataset/778d3ccd-22ae-4676-afc6-4c82ffda2cc3/resource/6552bda4-4d20-4152-8532-b62076983ebd/download/scotparl2016-constituency-abdon.csv,2020-02-28,2020-08-04,541,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"In Scottish parliamentary elections voters use the **first past the post system** to elect constituency Members of the Scottish Parliament (MSPs).  Aberdeen city has three constituencies: 

* **Aberdeen Donside**
* **Aberdeen Central**
* **Aberdeen South and North Kincardine**

At the same time voters also elect seven regional MSPs using the additional member system of **proportional representation**. This system uses **regional lists** which include candidates selected by political parties and independent candidates.  Aberdeen is in the **North East Scotland region**.
_______________________________________________________

The **Election Results - Scottish Parliament** dataset is made of the following text files in CSV format: 

* **Scottish Parliament 2016 - Constituency - Aberdeen Donside** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen Central** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen South and North Kincardine** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - North East Scotland Region** (number of votes received and percentage vote share for each party on the North East Scotland region list)
* **Scottish Parliament 2016 - NE List - Results** (names and parties of the 7 elected MSPs)
* **Scottish Parliament Election 2016 - Total Valid Vote** (total number of valid votes cast for each constituency/list)
* **Scottish Parliament 2016 - NE List - Aberdeen Donside** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen Central** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen South and North Kincardine** (constituency list results: party name and description, number of votes received, percentage share of vote)"
Election Results - Scottish Parliament,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-scottish-parliament,https://data.aberdeencity.gov.uk/dataset/778d3ccd-22ae-4676-afc6-4c82ffda2cc3/resource/4d68c886-73ef-4edc-854d-8b8cc5ba7835/download/scotparl2016-constituency-absnk.csv,2020-02-28,2020-08-04,610,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"In Scottish parliamentary elections voters use the **first past the post system** to elect constituency Members of the Scottish Parliament (MSPs).  Aberdeen city has three constituencies: 

* **Aberdeen Donside**
* **Aberdeen Central**
* **Aberdeen South and North Kincardine**

At the same time voters also elect seven regional MSPs using the additional member system of **proportional representation**. This system uses **regional lists** which include candidates selected by political parties and independent candidates.  Aberdeen is in the **North East Scotland region**.
_______________________________________________________

The **Election Results - Scottish Parliament** dataset is made of the following text files in CSV format: 

* **Scottish Parliament 2016 - Constituency - Aberdeen Donside** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen Central** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen South and North Kincardine** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - North East Scotland Region** (number of votes received and percentage vote share for each party on the North East Scotland region list)
* **Scottish Parliament 2016 - NE List - Results** (names and parties of the 7 elected MSPs)
* **Scottish Parliament Election 2016 - Total Valid Vote** (total number of valid votes cast for each constituency/list)
* **Scottish Parliament 2016 - NE List - Aberdeen Donside** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen Central** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen South and North Kincardine** (constituency list results: party name and description, number of votes received, percentage share of vote)"
Election Results - Scottish Parliament,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-scottish-parliament,https://data.aberdeencity.gov.uk/dataset/778d3ccd-22ae-4676-afc6-4c82ffda2cc3/resource/47a5df6f-581d-4bd3-9927-05ccb6131b0f/download/scotparl2016-ne-scotland-region.csv,2020-02-28,2020-08-04,1544,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"In Scottish parliamentary elections voters use the **first past the post system** to elect constituency Members of the Scottish Parliament (MSPs).  Aberdeen city has three constituencies: 

* **Aberdeen Donside**
* **Aberdeen Central**
* **Aberdeen South and North Kincardine**

At the same time voters also elect seven regional MSPs using the additional member system of **proportional representation**. This system uses **regional lists** which include candidates selected by political parties and independent candidates.  Aberdeen is in the **North East Scotland region**.
_______________________________________________________

The **Election Results - Scottish Parliament** dataset is made of the following text files in CSV format: 

* **Scottish Parliament 2016 - Constituency - Aberdeen Donside** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen Central** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen South and North Kincardine** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - North East Scotland Region** (number of votes received and percentage vote share for each party on the North East Scotland region list)
* **Scottish Parliament 2016 - NE List - Results** (names and parties of the 7 elected MSPs)
* **Scottish Parliament Election 2016 - Total Valid Vote** (total number of valid votes cast for each constituency/list)
* **Scottish Parliament 2016 - NE List - Aberdeen Donside** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen Central** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen South and North Kincardine** (constituency list results: party name and description, number of votes received, percentage share of vote)"
Election Results - Scottish Parliament,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-scottish-parliament,https://data.aberdeencity.gov.uk/dataset/778d3ccd-22ae-4676-afc6-4c82ffda2cc3/resource/e24b27b5-3571-40fe-b150-175c908205f1/download/scotparl2016-ne-list-abdonside.csv,2020-02-28,2020-08-04,1741,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"In Scottish parliamentary elections voters use the **first past the post system** to elect constituency Members of the Scottish Parliament (MSPs).  Aberdeen city has three constituencies: 

* **Aberdeen Donside**
* **Aberdeen Central**
* **Aberdeen South and North Kincardine**

At the same time voters also elect seven regional MSPs using the additional member system of **proportional representation**. This system uses **regional lists** which include candidates selected by political parties and independent candidates.  Aberdeen is in the **North East Scotland region**.
_______________________________________________________

The **Election Results - Scottish Parliament** dataset is made of the following text files in CSV format: 

* **Scottish Parliament 2016 - Constituency - Aberdeen Donside** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen Central** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen South and North Kincardine** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - North East Scotland Region** (number of votes received and percentage vote share for each party on the North East Scotland region list)
* **Scottish Parliament 2016 - NE List - Results** (names and parties of the 7 elected MSPs)
* **Scottish Parliament Election 2016 - Total Valid Vote** (total number of valid votes cast for each constituency/list)
* **Scottish Parliament 2016 - NE List - Aberdeen Donside** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen Central** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen South and North Kincardine** (constituency list results: party name and description, number of votes received, percentage share of vote)"
Election Results - Scottish Parliament,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-scottish-parliament,https://data.aberdeencity.gov.uk/dataset/778d3ccd-22ae-4676-afc6-4c82ffda2cc3/resource/dbe29b1e-881b-4a21-b5d0-8ec617796663/download/scotparl2016-ne-list-abcentral.csv,2020-02-28,2020-08-04,1740,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"In Scottish parliamentary elections voters use the **first past the post system** to elect constituency Members of the Scottish Parliament (MSPs).  Aberdeen city has three constituencies: 

* **Aberdeen Donside**
* **Aberdeen Central**
* **Aberdeen South and North Kincardine**

At the same time voters also elect seven regional MSPs using the additional member system of **proportional representation**. This system uses **regional lists** which include candidates selected by political parties and independent candidates.  Aberdeen is in the **North East Scotland region**.
_______________________________________________________

The **Election Results - Scottish Parliament** dataset is made of the following text files in CSV format: 

* **Scottish Parliament 2016 - Constituency - Aberdeen Donside** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen Central** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen South and North Kincardine** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - North East Scotland Region** (number of votes received and percentage vote share for each party on the North East Scotland region list)
* **Scottish Parliament 2016 - NE List - Results** (names and parties of the 7 elected MSPs)
* **Scottish Parliament Election 2016 - Total Valid Vote** (total number of valid votes cast for each constituency/list)
* **Scottish Parliament 2016 - NE List - Aberdeen Donside** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen Central** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen South and North Kincardine** (constituency list results: party name and description, number of votes received, percentage share of vote)"
Election Results - Scottish Parliament,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-scottish-parliament,https://data.aberdeencity.gov.uk/dataset/778d3ccd-22ae-4676-afc6-4c82ffda2cc3/resource/f5a6e78f-9a1b-43c4-b26a-d59686912912/download/scotparl2016-ne-list-abs-and-nk.csv,2020-02-28,2020-08-04,1965,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"In Scottish parliamentary elections voters use the **first past the post system** to elect constituency Members of the Scottish Parliament (MSPs).  Aberdeen city has three constituencies: 

* **Aberdeen Donside**
* **Aberdeen Central**
* **Aberdeen South and North Kincardine**

At the same time voters also elect seven regional MSPs using the additional member system of **proportional representation**. This system uses **regional lists** which include candidates selected by political parties and independent candidates.  Aberdeen is in the **North East Scotland region**.
_______________________________________________________

The **Election Results - Scottish Parliament** dataset is made of the following text files in CSV format: 

* **Scottish Parliament 2016 - Constituency - Aberdeen Donside** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen Central** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen South and North Kincardine** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - North East Scotland Region** (number of votes received and percentage vote share for each party on the North East Scotland region list)
* **Scottish Parliament 2016 - NE List - Results** (names and parties of the 7 elected MSPs)
* **Scottish Parliament Election 2016 - Total Valid Vote** (total number of valid votes cast for each constituency/list)
* **Scottish Parliament 2016 - NE List - Aberdeen Donside** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen Central** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen South and North Kincardine** (constituency list results: party name and description, number of votes received, percentage share of vote)"
Election Results - Scottish Parliament,Aberdeen City Council,https://data.aberdeencity.gov.uk/dataset/election-results-scottish-parliament,https://data.aberdeencity.gov.uk/dataset/778d3ccd-22ae-4676-afc6-4c82ffda2cc3/resource/5a02e51b-ebb1-4c3d-bbfc-5b75df8bdfd7/download/scotparl2016-total-valid-votes.csv,2020-02-28,2020-08-04,558,B,CSV,,Aberdeen;Democracy;Goverment,,Open Government Licence 3.0 (United Kingdom),"In Scottish parliamentary elections voters use the **first past the post system** to elect constituency Members of the Scottish Parliament (MSPs).  Aberdeen city has three constituencies: 

* **Aberdeen Donside**
* **Aberdeen Central**
* **Aberdeen South and North Kincardine**

At the same time voters also elect seven regional MSPs using the additional member system of **proportional representation**. This system uses **regional lists** which include candidates selected by political parties and independent candidates.  Aberdeen is in the **North East Scotland region**.
_______________________________________________________

The **Election Results - Scottish Parliament** dataset is made of the following text files in CSV format: 

* **Scottish Parliament 2016 - Constituency - Aberdeen Donside** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen Central** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - Constituency - Aberdeen South and North Kincardine** (candidate name, party, number of votes received, % share of the vote)
* **Scottish Parliament 2016 - North East Scotland Region** (number of votes received and percentage vote share for each party on the North East Scotland region list)
* **Scottish Parliament 2016 - NE List - Results** (names and parties of the 7 elected MSPs)
* **Scottish Parliament Election 2016 - Total Valid Vote** (total number of valid votes cast for each constituency/list)
* **Scottish Parliament 2016 - NE List - Aberdeen Donside** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen Central** (constituency list results: party name and description, number of votes received, percentage share of vote)
* **Scottish Parliament 2016 - NE List - Aberdeen South and North Kincardine** (constituency list results: party name and description, number of votes received, percentage share of vote)"
