Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Area of Special Control,Dundee City Council,https://data.dundeecity.gov.uk/dataset/area-of-special-control,https://opendata-dundeecity.hub.arcgis.com/datasets/dundeecity::area-of-special-control/about,Areas of Special Control,2022-03-18T12:08:45.454265,2022-08-23T12:02:49.497971,43055,B,HTML,,AOSC;Building Planning;Historic Centre;ad;advert;advertising;built-environmnet;planning;planning and development;protected-sites,,Open Government Licence 3.0 (United Kingdom),An Area of Special Control where advertisments are prohibited by a regulation made under s182 of Town and Country Planning (Scotland) Act 1997 
Bi-annual complaints by category,Dundee City Council,https://data.dundeecity.gov.uk/dataset/bi-annual-complaints-by-category,https://data.dundeecity.gov.uk/dataset/41e1205d-ab77-49cb-ae49-941a2e964269/resource/4608b93b-bb4f-400d-a11c-5f1e7a92bc4c/download/complaints_by_nature_timeseries_sept2022.csv,Complaints by Nature Time Series Data ,2018-01-31T10:34:19.073521,2023-02-22T09:28:43.013738,1436,B,CSV,,Complaints,,Open Government Licence 3.0 (United Kingdom),The percentage of complaints recorded by the Council in each six month period in each of the categories included in the model Complaint Handling Procedure in Local Authorities.
Bicycle Parking,Dundee City Council,https://data.dundeecity.gov.uk/dataset/bicycle-parking,https://gist.githubusercontent.com/anonymous/39196dcb0e7fc9288313dbcce0d0da68/raw/8af22904c4a32d9e97afee64f44376ca6b52b3e9/overpass.geojson,Cycle Parking,2017-09-23T16:23:43.310056,2017-10-25T05:26:21.777704,50814,B,GeoJSON,,Transport,,Open Data Commons Open Database License 1.0,"The Council's Active Travel team conducted a survey of bicycle parking in 2015, with the results used to add or update cycle parking in [OpenStreetMap](https://www.openstreetmap.org). \r\n\r\nThis dataset is an extract of the current cycle parking in OpenStreetMap. If you see a facility missing or would like to update any of the information you can do this on OpenStreetMap yourself. "
Bicycle Parking,Dundee City Council,https://data.dundeecity.gov.uk/dataset/bicycle-parking,https://www.openstreetmap.org/#map=13/56.4753/-2.9480&layers=C,OpenStreetMap Web Map,2017-09-23T16:23:43.310056,2017-10-25T05:26:21.777704,14106,B,HTML,,Transport,,Open Data Commons Open Database License 1.0,"The Council's Active Travel team conducted a survey of bicycle parking in 2015, with the results used to add or update cycle parking in [OpenStreetMap](https://www.openstreetmap.org). \r\n\r\nThis dataset is an extract of the current cycle parking in OpenStreetMap. If you see a facility missing or would like to update any of the information you can do this on OpenStreetMap yourself. "
Bin Sensor Returns,Dundee City Council,https://data.dundeecity.gov.uk/dataset/bin-sensor-returns,https://data.dundeecity.gov.uk/dataset/5faf6946-2365-4e02-b69a-2a943aa09331/resource/f649cf9a-23e1-438d-9129-15c5ee10a747/download/bin-sensor-locations.csv,Bin Sensor Locations,2018-06-08T14:29:08.575047,2019-03-19T15:41:59.985175,14256,B,CSV,,waste,,Open Government Licence 3.0 (United Kingdom),Data for bins with attached sensors. 
Bin Sensor Returns,Dundee City Council,https://data.dundeecity.gov.uk/dataset/bin-sensor-returns,https://data.dundeecity.gov.uk/dataset/5faf6946-2365-4e02-b69a-2a943aa09331/resource/7ed9bb3b-b832-4756-a1ab-3554c622d43a/download/number-of-collections-sensors-may-2018.csv,Number of Collections - Sensors - May 2018,2018-06-08T14:29:08.575047,2019-03-19T15:41:59.985175,16958,B,CSV,,waste,,Open Government Licence 3.0 (United Kingdom),Data for bins with attached sensors. 
Bin Sensor Returns,Dundee City Council,https://data.dundeecity.gov.uk/dataset/bin-sensor-returns,https://data.dundeecity.gov.uk/dataset/5faf6946-2365-4e02-b69a-2a943aa09331/resource/7c89cdd5-5a97-4d72-bb19-e024c7e12323/download/number-of-collections-sensors-june-2018.csv,Number of Collections - Sensors - June 2018,2018-06-08T14:29:08.575047,2019-03-19T15:41:59.985175,25244,B,CSV,,waste,,Open Government Licence 3.0 (United Kingdom),Data for bins with attached sensors. 
Bin Sensor Returns,Dundee City Council,https://data.dundeecity.gov.uk/dataset/bin-sensor-returns,https://data.dundeecity.gov.uk/dataset/5faf6946-2365-4e02-b69a-2a943aa09331/resource/63db5f04-52c7-4c71-8e8a-bdc60d4f92af/download/fullness-levels-of-sensors-june-2018_2.csv,Fullness Level of Bins - June 2018,2018-06-08T14:29:08.575047,2019-03-19T15:41:59.985175,30338,B,CSV,,waste,,Open Government Licence 3.0 (United Kingdom),Data for bins with attached sensors. 
Bin Sensor Returns,Dundee City Council,https://data.dundeecity.gov.uk/dataset/bin-sensor-returns,https://data.dundeecity.gov.uk/dataset/5faf6946-2365-4e02-b69a-2a943aa09331/resource/5d6ff425-4208-46f3-acee-5bed7d365a05/download/fullness-level-of-bins-may-2018.csv,Fullness Level of Bins - May 2018,2018-06-08T14:29:08.575047,2019-03-19T15:41:59.985175,15663,B,CSV,,waste,,Open Government Licence 3.0 (United Kingdom),Data for bins with attached sensors. 
NRS Birth Time Series Data - Dundee City,Dundee City Council,https://data.dundeecity.gov.uk/dataset/birth-time-series-data,https://data.dundeecity.gov.uk/dataset/56089b04-30ec-4585-ba15-93b4468f0a6f/resource/84372192-a6d0-4dfc-b0b0-e34d955b1227/download/dundee_city_births_1991-2017.csv,Dundee City Birth Time Series Data 1991 to 2017,2019-01-31T11:15:22.498179,2022-07-12T10:33:48.637786,675,B,CSV,,About Dundee;Births;I&RTeam;National Records of Scotland,,Open Government Licence 3.0 (United Kingdom),"This data set shows Dundee City birth time series data. The data shows the total number of births, the number of male births and the number of female births.\r\n\r\nThe data is sourced from National Records of Scotland - Birth Time Series Data which has been filtered for Dundee City \xa9 Crown Copyright 2022\r\n\r\nThe full publication is available on the National Records of Scotland Website and can be accessed by clicking on the link below: \r\n\r\nhttps://www.nrscotland.gov.uk/statistics-and-data/statistics/statistics-by-theme/vital-events/births/births-time-series-data"
NRS Birth Time Series Data - Dundee City,Dundee City Council,https://data.dundeecity.gov.uk/dataset/birth-time-series-data,https://data.dundeecity.gov.uk/dataset/56089b04-30ec-4585-ba15-93b4468f0a6f/resource/d7117acc-95e5-45c3-8f3b-75058dcc5156/download/birth_time_series.csv,Dundee City Birth Time Series Data 1991 to 2018,2019-01-31T11:15:22.498179,2022-07-12T10:33:48.637786,663,B,CSV,,About Dundee;Births;I&RTeam;National Records of Scotland,,Open Government Licence 3.0 (United Kingdom),"This data set shows Dundee City birth time series data. The data shows the total number of births, the number of male births and the number of female births.\r\n\r\nThe data is sourced from National Records of Scotland - Birth Time Series Data which has been filtered for Dundee City \xa9 Crown Copyright 2022\r\n\r\nThe full publication is available on the National Records of Scotland Website and can be accessed by clicking on the link below: \r\n\r\nhttps://www.nrscotland.gov.uk/statistics-and-data/statistics/statistics-by-theme/vital-events/births/births-time-series-data"
NRS Birth Time Series Data - Dundee City,Dundee City Council,https://data.dundeecity.gov.uk/dataset/birth-time-series-data,https://data.dundeecity.gov.uk/dataset/56089b04-30ec-4585-ba15-93b4468f0a6f/resource/8532a2ee-0d80-482d-a720-36af3d06bfdd/download/birth_time_series_2019.csv,Dundee City Birth Time Series Data 1991 to 2019,2019-01-31T11:15:22.498179,2022-07-12T10:33:48.637786,672,B,CSV,,About Dundee;Births;I&RTeam;National Records of Scotland,,Open Government Licence 3.0 (United Kingdom),"This data set shows Dundee City birth time series data. The data shows the total number of births, the number of male births and the number of female births.\r\n\r\nThe data is sourced from National Records of Scotland - Birth Time Series Data which has been filtered for Dundee City \xa9 Crown Copyright 2022\r\n\r\nThe full publication is available on the National Records of Scotland Website and can be accessed by clicking on the link below: \r\n\r\nhttps://www.nrscotland.gov.uk/statistics-and-data/statistics/statistics-by-theme/vital-events/births/births-time-series-data"
NRS Birth Time Series Data - Dundee City,Dundee City Council,https://data.dundeecity.gov.uk/dataset/birth-time-series-data,https://data.dundeecity.gov.uk/dataset/56089b04-30ec-4585-ba15-93b4468f0a6f/resource/66979a92-5365-4f89-8b79-6a38e3338828/download/birth_timeseries_dundee2020.csv,Dundee City Birth Time Series Data 1991 to 2020,2019-01-31T11:15:22.498179,2022-07-12T10:33:48.637786,700,B,CSV,,About Dundee;Births;I&RTeam;National Records of Scotland,,Open Government Licence 3.0 (United Kingdom),"This data set shows Dundee City birth time series data. The data shows the total number of births, the number of male births and the number of female births.\r\n\r\nThe data is sourced from National Records of Scotland - Birth Time Series Data which has been filtered for Dundee City \xa9 Crown Copyright 2022\r\n\r\nThe full publication is available on the National Records of Scotland Website and can be accessed by clicking on the link below: \r\n\r\nhttps://www.nrscotland.gov.uk/statistics-and-data/statistics/statistics-by-theme/vital-events/births/births-time-series-data"
NRS Birth Time Series Data - Dundee City,Dundee City Council,https://data.dundeecity.gov.uk/dataset/birth-time-series-data,https://data.dundeecity.gov.uk/dataset/56089b04-30ec-4585-ba15-93b4468f0a6f/resource/719d65cf-4c51-45bc-b4e3-b68b5fc078aa/download/nrs_dundee_birthtimeseries_1991_2021.csv,Dundee City Birth Time Series Data 1991 to 2021,2019-01-31T11:15:22.498179,2022-07-12T10:33:48.637786,734,B,CSV,,About Dundee;Births;I&RTeam;National Records of Scotland,,Open Government Licence 3.0 (United Kingdom),"This data set shows Dundee City birth time series data. The data shows the total number of births, the number of male births and the number of female births.\r\n\r\nThe data is sourced from National Records of Scotland - Birth Time Series Data which has been filtered for Dundee City \xa9 Crown Copyright 2022\r\n\r\nThe full publication is available on the National Records of Scotland Website and can be accessed by clicking on the link below: \r\n\r\nhttps://www.nrscotland.gov.uk/statistics-and-data/statistics/statistics-by-theme/vital-events/births/births-time-series-data"
Conservation Areas,Dundee City Council,https://data.dundeecity.gov.uk/dataset/conservation-areas,https://opendata-dundeecity.hub.arcgis.com/datasets/dundeecity::dcc-conservation-areas-2020/about,Conservation Areas,2022-08-08T15:53:28.759667,2022-08-09T10:38:55.900828,42593,B,HTML,,conservation;constraint;development;planning,,Open Data Commons Open Database License 1.0,"Conservation Areas are areas of special architectural and/or historic interest, the character or appearance of which it is desirable to preserve or enhance.\r\n\r\nConservation Areas are areas of ""special architectural or historic interest"", the character or appearance of which it is desirable to preserve or enhance. Conservation Areas are designated by Dundee City Council. Protection is achieved by controlling development that affects the character or appearance through the use of Article 4 directions. This means that planning permission is required for most types of development and alterations to the exterior of a property in a conservation area. Contact the Development Quality Team, Planning & Transportation for further details."
Contract Register,Dundee City Council,https://data.dundeecity.gov.uk/dataset/contract-register,https://www.publiccontractsscotland.gov.uk/Contracts/Contracts_Search.aspx?AuthID=AA00220,Link to Current Contract Register,2018-01-25T13:52:38.906914,2022-08-03T14:07:24.364818,90129,B,HTML,,procurement,,Open Government Licence 3.0 (United Kingdom),"Current contract register, containing details of contract opportunities with Dundee City Council. Link to Public Contracts Scotland, the electronic national contracts advertising portal."
Contract Register,Dundee City Council,https://data.dundeecity.gov.uk/dataset/contract-register,https://www.dundeecity.gov.uk/service-area/corporate-services/corporate-finance/procurement,Link to Procurement Page on Dundee City Council Website,2018-01-25T13:52:38.906914,2022-08-03T14:07:24.364818,47475,B,RDFa,,procurement,,Open Government Licence 3.0 (United Kingdom),"Current contract register, containing details of contract opportunities with Dundee City Council. Link to Public Contracts Scotland, the electronic national contracts advertising portal."
DCC Register of Assets,Dundee City Council,https://data.dundeecity.gov.uk/dataset/dcc-register-of-assets,https://data.dundeecity.gov.uk/dataset/2978fbcf-66c4-40f2-ae24-7f8ef4be4524/resource/4efed5a6-2ead-4c1b-a839-661819852612/download/cat_list_2020-05-27.csv,Register of Assets ,2022-03-16T10:18:11.707637,2022-04-07T17:55:47.771799,90735,B,CSV,,Assets;property,,Open Government Licence 3.0 (United Kingdom),"A Register of land and property assets that Dundee City Council owns or leases ""to the best of its knowledge and belief"" is required by section 94 of Part 5 of the Community Empowerment (Scotland) Act 2015. This data set contains this register. \r\n\r\nFurther information on the Community Empowerment (Scotland) Act 2015 can be found on the Community Asset Transfer page of the Dundee City Council Website and can be accessed by here: https://www.dundeecity.gov.uk/service-area/neighbourhood-services/housing-and-communities/community-empowerment/community-asset-transfer\r\n\r\n\r\n"
Dundee Local Development Plan (LDP),Dundee City Council,https://data.dundeecity.gov.uk/dataset/dundee-local-development-plan-ldp,https://opendata-dundeecity.hub.arcgis.com/maps/ldp2019-feature-layers/about,Dundee Local Development Plan (LDP),2022-08-08T13:40:41.185370,2022-08-09T10:36:17.133039,42553,B,HTML,,planning,,Open Government Licence 3.0 (United Kingdom),"The Dundee Local Development Plan 2019 is the land use planning document for Dundee, containing the spatial strategy that guides future development in the City up to 2029. The Plan shows which land has been allocated to meet the City's development needs and where new development should and should not happen. It contains policies and proposals covering the principal land use issues in the City, and provides the context within which decisions on planning applications will be made. "
Dundee's Public Space CCTV,Dundee City Council,https://data.dundeecity.gov.uk/dataset/dundee-public-space-cctv,https://dservices.arcgis.com/GlZ1P6ksdiXNYhvC/arcgis/services/Dundee_CCTV_WFS/WFSServer?service=wfs&request=getcapabilities,Dundee City Council Public Space CCTV WFS,2022-02-16T11:01:15.042755,2022-02-17T16:39:09.229723,14011,B,WFS,,CCTV,,Open Government Licence 3.0 (United Kingdom),"Dundee City Council's Public Space Camera Surveillance System has been operational for over 20 years and is monitored 24/7 by Police Scotland.\r\n\r\nThe Council's public space system consists of 88 cameras located throughout the City. The purpose of the system is to Support community and public safety, Deter anti-social behaviour, Deter and or prevent crime, Support the investigation, detection and evidence gathering of crimes and Traffic and event management. \r\n\r\nWith the assistance of funding from Smart Cities European Regional Development Fund (ERDF), Dundee City Council has partnered with Angus Council and Perth and Kinross Council and installed a new Tayside Public Space System which covers the 2 cities, Dundee and Perth and Angus\u2019s seven towns. Dundee City Council completed the upgrading of all of it\u2019s 88 public space cameras in 2021. Along with the completion in 2021 of the new Dundee Public Space digital network to transmit the new digital camera images.\r\n\r\nThe purpose of Public Space Camera Surveillance is Public safety, Public protection, Investigation of crime / anti-social behaviour, Traffic management and City centre and event management. Police Scotland and Dundee City Council's Urban Traffic Control Team for traffic and event management will use/have access to the CCTV images. "
Dundee's Public Space CCTV,Dundee City Council,https://data.dundeecity.gov.uk/dataset/dundee-public-space-cctv,https://www.dundeecity.gov.uk/service-area/city-development/sustainable-transport-and-roads/dundees-public-space-camera-surveillance-system,Dundee's Public Space Camera Surveillance System Webpage,2022-02-16T11:01:15.042755,2022-02-17T16:39:09.229723,48522,B,HTML,,CCTV,,Open Government Licence 3.0 (United Kingdom),"Dundee City Council's Public Space Camera Surveillance System has been operational for over 20 years and is monitored 24/7 by Police Scotland.\r\n\r\nThe Council's public space system consists of 88 cameras located throughout the City. The purpose of the system is to Support community and public safety, Deter anti-social behaviour, Deter and or prevent crime, Support the investigation, detection and evidence gathering of crimes and Traffic and event management. \r\n\r\nWith the assistance of funding from Smart Cities European Regional Development Fund (ERDF), Dundee City Council has partnered with Angus Council and Perth and Kinross Council and installed a new Tayside Public Space System which covers the 2 cities, Dundee and Perth and Angus\u2019s seven towns. Dundee City Council completed the upgrading of all of it\u2019s 88 public space cameras in 2021. Along with the completion in 2021 of the new Dundee Public Space digital network to transmit the new digital camera images.\r\n\r\nThe purpose of Public Space Camera Surveillance is Public safety, Public protection, Investigation of crime / anti-social behaviour, Traffic management and City centre and event management. Police Scotland and Dundee City Council's Urban Traffic Control Team for traffic and event management will use/have access to the CCTV images. "
Dundee Street Lighting,Dundee City Council,https://data.dundeecity.gov.uk/dataset/dundee-street-lighting,https://opendata-dundeecity.hub.arcgis.com/maps/aed5fe29dbca4e388d887e495089676e/about,Streetlighting,2022-08-23T16:27:46.577764,2022-08-23T16:30:23.082832,42986,B,HTML,,Streetlighting;lights;street light,,Creative Commons Attribution 4.0,"Locations of all street lights in the city that are operated by the partnership\r\n\r\nThe street lighting in Dundee is delivered through the Street Lighting Partnership.\r\n\r\nThis dataset includes locations of all street lights in the city that are operated by the partnership, and includes details of the light type and column height.\r\n\r\nYou can report a fault online - let us know in the comments if you would be interested in an API to report faults using the light data this dataset.\r\n\r\n\r\n\r\nWFS can be found at:\r\n\r\nhttps://dservices.arcgis.com/GlZ1P6ksdiXNYhvC/arcgis/services/Streetlighting_Public/WFSServer?service=wfs&request=getcapabilities"
Engage Dundee Consultation Results,Dundee City Council,https://data.dundeecity.gov.uk/dataset/engage-dundee-consultation-results,https://data.dundeecity.gov.uk/dataset/580f1406-01e2-4c4b-b865-1c49d15131e6/resource/e6f24705-c483-4544-a71d-dedd354b44ec/download/engage-dundee-scoring-comparison.csv,Engage Dundee - Scoring Comparison,2018-01-31T12:27:53.526620,2019-03-19T16:34:49.130789,909,B,CSV,,Community development,,Open Government Licence 3.0 (United Kingdom),"The Place Standard is used to evaluate the quality of a \u201cplace\u201d. It can evaluate places that are well-established, undergoing change, or still being planned. The tool can also help users to identify their  priorities. This was one of the main methods used by Community Regeneration staff and partner organisations to inform the Engage Dundee consultation which was undertaken between June 2016 and March 2017.\r\n\r\nFindings from the Engage Dundee consultation will directly inform the key priorities in Local Community Plans currently being developed in each multi-member Ward. The consultation was also used to identify priorities to inform the Local Outcome Improvement Plan and potentially how the new Community Infrastructure Fund is allocated.\r\n\r\nThe survey consisted of questions which cover both the physical and social elements of a \u201cplace.\u201d. \r\n\r\nYou can read more about the results in the [Engage Dundee summary leaflet](""http://www.dundeepartnership.co.uk/sites/default/files/Engage%20Dundee%20PR%20summary.pdf"")."
Engage Dundee Consultation Results,Dundee City Council,https://data.dundeecity.gov.uk/dataset/engage-dundee-consultation-results,https://data.dundeecity.gov.uk/dataset/580f1406-01e2-4c4b-b865-1c49d15131e6/resource/2d14cb61-687c-40e9-95cf-95fa3e198bc6/download/engage_dundee_results.csv,Engage Dundee - Responses,2018-01-31T12:27:53.526620,2019-03-19T16:34:49.130789,297814,B,CSV,,Community development,,Open Government Licence 3.0 (United Kingdom),"The Place Standard is used to evaluate the quality of a \u201cplace\u201d. It can evaluate places that are well-established, undergoing change, or still being planned. The tool can also help users to identify their  priorities. This was one of the main methods used by Community Regeneration staff and partner organisations to inform the Engage Dundee consultation which was undertaken between June 2016 and March 2017.\r\n\r\nFindings from the Engage Dundee consultation will directly inform the key priorities in Local Community Plans currently being developed in each multi-member Ward. The consultation was also used to identify priorities to inform the Local Outcome Improvement Plan and potentially how the new Community Infrastructure Fund is allocated.\r\n\r\nThe survey consisted of questions which cover both the physical and social elements of a \u201cplace.\u201d. \r\n\r\nYou can read more about the results in the [Engage Dundee summary leaflet](""http://www.dundeepartnership.co.uk/sites/default/files/Engage%20Dundee%20PR%20summary.pdf"")."
