Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
"Data from the Transport and Travel related questions asked in the Scottish Household Survey 2017. Data is of average distance traveled (km) nationally. Data is classified by Local Authority, Regional Transport Partnership, and Urban/Rural Classification. Reproduced via Open Government Licence. https://www.transport.gov.scot/publication/transport-and-travel-in-scotland-2017/",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/33e828ef-a1a7-4666-b938-f929f19683d4,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/f6db47aa-b724-422f-87d0-95bc50ecc2ec/2/urql,2019-10-17T13:27:07.273Z,2019-12-16T16:26:02.097Z,,,json,,"Transport / Mobility","Government, Scottish Household Survey, Transport and Travel in Scotland",OGL3,
"Data from the Transport and Travel related questions asked in the Scottish Household Survey 2016. Data is of average distance traveled (km) nationally. Data is classified by Local Authority, Regional Transport Partnership, and Urban/Rural Classification. Reproduced via Open Government Licence. https://www.transport.gov.scot/publication/26-september-2017-transport-and-travel-in-scotland-2016/",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/ba9b5d11-01c5-4a50-9232-9c54634ebb62,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=6b63590b-8a97-43cd-a9ec-6d4f191f981c,2019-10-17T11:16:41.438Z,2019-12-16T16:25:33.572Z,,,csv,,"Transport / Mobility","Government, Transport and Travel in Scotland",OGL3,
"Data from the Transport and Travel related questions asked in the Scottish Household Survey 2016. Data is of average distance traveled (km) nationally. Data is classified by Local Authority, Regional Transport Partnership, and Urban/Rural Classification. Reproduced via Open Government Licence. https://www.transport.gov.scot/publication/26-september-2017-transport-and-travel-in-scotland-2016/",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/ba9b5d11-01c5-4a50-9232-9c54634ebb62,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/6b18c08b-3562-4f6a-8154-6fab63fbafe6/2/urql,2019-10-17T11:16:41.438Z,2019-12-16T16:25:33.572Z,,,json,,"Transport / Mobility","Government, Transport and Travel in Scotland",OGL3,
"All-mode traffic data from 48-hour surveys across Scotland in May 2017",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/2fe0e496-9f15-401e-9be4-9006c0494fe6,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=cbdb2e97-4834-4caf-89c9-8501ded827e7,2020-07-22T14:01:15.068Z,2020-12-17T09:44:45.597Z,,,vnd.openxmlformats-officedocument.spreadsheetml.sheet,,"Transport / Mobility","Active Travel, Surveys",OGL3,
"Counter Locations on the John Muir Way administered by the Central Scotland Green Network Trust",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f15da707-ae6a-4899-9d94-68e709e6160a,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=6c02dce2-4593-45d9-baa0-477b7fb5e7ce,2020-02-05T09:44:01.233Z,2020-02-05T14:41:54.926Z,,,zip,,"Natural Environment, Geospatial","Active Travel, Cycling, John Muir Way, Walking, Counter",https://creativecommons.org/licenses/by-sa/3.0/,
"Cycling Scotland undertakes research twice a year into the attitudes and behaviours of people towards cycling. This dataset has the results in pdf format from the first (2017) and second (2019) rounds.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f9e2f1dc-5f97-4508-a370-ea6f744f6f62,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=d642a938-d120-4b21-b0cb-daa005530116,2020-01-23T14:17:31.971Z,2020-01-23T14:22:00.263Z,,,pdf,,"Transport / Mobility","Attitudes and behaviours, Cycling Scotland, Culture, Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset shows communities across Scotland that have received funding through Cycling Scotland's Cycling Friendly program",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f623d8cf-cdaf-426a-90f2-63387b8d680b,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=9e4f2a31-315e-4b91-a501-26753fa87137,2019-10-21T11:53:05.320Z,2019-11-08T11:16:27.479Z,,,csv,,"Transport / Mobility","Cycling Friendly, Cycling Scotland, Cycling, Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset shows communities across Scotland that have received funding through Cycling Scotland's Cycling Friendly program",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f623d8cf-cdaf-426a-90f2-63387b8d680b,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/9b9c01bd-0fce-4ef2-b68b-93a154032c04/1/urql,2019-10-21T11:53:05.320Z,2019-11-08T11:16:27.479Z,,,json,,"Transport / Mobility","Cycling Friendly, Cycling Scotland, Cycling, Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"All-mode traffic data from 48-hour surveys across Scotland in May 2018",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/6ecbae85-3827-45ea-968a-d97939bf7f7e,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=7d9d026b-69ab-432d-b11d-923b410279ff,2020-07-20T08:51:08.163Z,2020-12-17T11:56:12.652Z,,,csv,,"Transport / Mobility","Cycling Scotland, Active Travel",OGL3,
"All-mode traffic data from 48-hour surveys across Scotland in May 2018",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/6ecbae85-3827-45ea-968a-d97939bf7f7e,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=acb817fb-a455-440c-8d7b-27787c62462f,2020-07-20T08:51:08.163Z,2020-12-17T11:56:12.652Z,,,xml,,"Transport / Mobility","Cycling Scotland, Active Travel",OGL3,
"All-mode traffic data from 48-hour surveys across Scotland in May 2018",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/6ecbae85-3827-45ea-968a-d97939bf7f7e,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/8cde51ae-3bce-4def-83d4-cec487d5d5ee/1/urql,2020-07-20T08:51:08.163Z,2020-12-17T11:56:12.652Z,,,json,,"Transport / Mobility","Cycling Scotland, Active Travel",OGL3,
"This dataset shows the locations of Cycling Scotland's Go Mountrain Bike centres across the UK as of 2019",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/ec90664f-00ed-4ef7-afe0-5a51aba90294,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=efa338b1-2fe2-4f65-a08c-21400237de94,2019-04-04T10:46:24.051Z,2019-11-08T11:31:07.374Z,,,xml,,"Transport / Mobility","Mountain Biking, Tourism, Cycling Scotland, Active Travel",OGL3,
"This dataset shows the locations of Cycling Scotland's Go Mountrain Bike centres across the UK as of 2019",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/ec90664f-00ed-4ef7-afe0-5a51aba90294,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/4380bae6-98b5-44e2-8f22-1adfff64024c/1/urql,2019-04-04T10:46:24.051Z,2019-11-08T11:31:07.374Z,,,json,,"Transport / Mobility","Mountain Biking, Tourism, Cycling Scotland, Active Travel",OGL3,
"This dataset shows the locations of Cycling Scotland's Go Mountrain Bike centres across the UK as of 2019",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/ec90664f-00ed-4ef7-afe0-5a51aba90294,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=8fa7d5eb-ed2e-4020-9d6b-e56bb9e9e5fe,2019-04-04T10:46:24.051Z,2019-11-08T11:31:07.374Z,,,csv,,"Transport / Mobility","Mountain Biking, Tourism, Cycling Scotland, Active Travel",OGL3,
"Data from the Scottish Household Survey (2007 - 2018) related to people's participation in physical activity and sport in the 4 weeks prior to the question being asked.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/9bb661cb-1dea-4856-b6c2-6aac6508da03,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=e2e82854-062a-4bdd-a5d8-b0b09a9d3268,2018-05-11T13:55:31.912Z,2019-12-20T12:54:34.465Z,,,csv,,"Transport / Mobility","Active Travel, Scottish Household Survey, Cycling",OGL3,
"Percentage of children who answered "cycle" when asked the question "How do you normally travel to school?"",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/8aa0844f-18ac-48f0-99b8-4854bd0a6c20,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=ddc3d827-634f-437c-89a9-bef0a1008b76,2019-11-01T15:14:38.744Z,2019-12-20T11:42:43.700Z,,,xml,,"Transport / Mobility","Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"Percentage of children who answered "cycle" when asked the question "How do you normally travel to school?"",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/8aa0844f-18ac-48f0-99b8-4854bd0a6c20,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=dc36ce2a-efb3-4b17-96fc-029af82d64e2,2019-11-01T15:14:38.744Z,2019-12-20T11:42:43.700Z,,,csv,,"Transport / Mobility","Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"Percentage of children who answered "cycle" when asked the question "How do you normally travel to school?"",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/8aa0844f-18ac-48f0-99b8-4854bd0a6c20,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/29c7319c-f9fa-4125-ab74-2d693a433f0b/3/urql,2019-11-01T15:14:38.744Z,2019-12-20T11:42:43.700Z,,,json,,"Transport / Mobility","Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"Percentage of children who answered "cycle" when asked the question "How do you normally travel to school?"",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/8aa0844f-18ac-48f0-99b8-4854bd0a6c20,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/additionalDocumentation/6007b820-857e-4633-ae88-3c2b204c1de3/Hands Up Scotland Survey 2018 - Statistical News Release - Sustrans.pdf,2019-11-01T15:14:38.744Z,2019-12-20T11:42:43.700Z,,,pdf,,"Transport / Mobility","Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset holds the locations for all of Cycling Scotland's all-mode traffic counts across Scotland, including the dates the counts were undertaken",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/68ab155b-875f-43e7-9c4c-c954ad094dfc,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=fd716c64-9be6-431b-843d-ba1d1bd3f393,2019-10-29T14:22:23.676Z,2020-04-20T13:08:45.778Z,,,csv,,"Transport / Mobility","National Monitoring Framework, Cycling Scotland, Cycling, Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset holds the locations for all of Cycling Scotland's all-mode traffic counts across Scotland, including the dates the counts were undertaken",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/68ab155b-875f-43e7-9c4c-c954ad094dfc,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/a9d57c3f-7176-4f5a-8b63-f1f160a78f66/1/urql,2019-10-29T14:22:23.676Z,2020-04-20T13:08:45.778Z,,,json,,"Transport / Mobility","National Monitoring Framework, Cycling Scotland, Cycling, Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset shows the top five reasons for not cycling to work plus the full dataset is available in 'additional documentation' below.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/39923db8-973e-4e9e-9557-601c14904a40,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/additionalDocumentation/0e16fb54-81a0-488a-bb8c-58c71338fffe/Reasons people do not cycle to work 2009 - 2014 - Transport and Travel - Scottish Household Survey.csv,2019-11-01T15:24:30.665Z,2019-12-20T15:15:58.627Z,,,csv,,"Transport / Mobility","Transport and Travel in Scotland, Scottish Household Survey, Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset shows the top five reasons for not cycling to work plus the full dataset is available in 'additional documentation' below.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/39923db8-973e-4e9e-9557-601c14904a40,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/f61d413b-8720-44cc-8f5b-8cc9f009e4fa/1/urql,2019-11-01T15:24:30.665Z,2019-12-20T15:15:58.627Z,,,json,,"Transport / Mobility","Transport and Travel in Scotland, Scottish Household Survey, Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset shows the top five reasons for not cycling to work plus the full dataset is available in 'additional documentation' below.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/39923db8-973e-4e9e-9557-601c14904a40,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/additionalDocumentation/7686afdc-afba-48e2-9b42-9c38e42ca965/Transport and Travel Scotland 2018.pdf,2019-11-01T15:24:30.665Z,2019-12-20T15:15:58.627Z,,,pdf,,"Transport / Mobility","Transport and Travel in Scotland, Scottish Household Survey, Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"A range of data from Key Reported Road Casualties Scotland 2018.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/b9814e57-b548-4e90-a3a4-694829b36516,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=c4dc777f-1945-4f9f-95ae-beda8f3eb92d,2018-05-15T14:56:31.679Z,2019-11-26T15:15:26.895Z,,,vnd.openxmlformats-officedocument.spreadsheetml.sheet,,"Transport / Mobility","Reported Road Casualties Scotland, Transport, Cycling Scotland, Cycling, Active Travel",OGL3,
"All-mode traffic data from 48-hour surveys across Scotland in Sept 2020",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f1e8a739-ee14-4742-a7de-45d1ab6cb8aa,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=f2e3ad90-7257-41aa-b0ba-78eb00459295,2020-12-17T10:47:51.797Z,2020-12-17T11:21:28.101Z,,,xml,,"Transport / Mobility","National Monitoring Framework, Data, Cycling Scotland",OGL3,
"All-mode traffic data from 48-hour surveys across Scotland in Sept 2020",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f1e8a739-ee14-4742-a7de-45d1ab6cb8aa,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=4b4893e5-df80-4347-8408-ff06148d8846,2020-12-17T10:47:51.797Z,2020-12-17T11:21:28.101Z,,,csv,,"Transport / Mobility","National Monitoring Framework, Data, Cycling Scotland",OGL3,
"All-mode traffic data from 48-hour surveys across Scotland in Sept 2020",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f1e8a739-ee14-4742-a7de-45d1ab6cb8aa,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/876ebb1f-be50-4f16-bada-51f952524df8/1/urql,2020-12-17T10:47:51.797Z,2020-12-17T11:21:28.101Z,,,json,,"Transport / Mobility","National Monitoring Framework, Data, Cycling Scotland",OGL3,
"All-mode traffic data from 48-hour surveys across Scotland in September 2017",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/24ad961e-09b2-40ef-a253-abe960a53f3f,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=e81a7521-e97f-4db0-a34b-0c18cd31b9c7,2020-07-22T14:25:56.771Z,2020-12-17T10:01:56.696Z,,,vnd.openxmlformats-officedocument.spreadsheetml.sheet,,"Transport / Mobility","Mode share, Scottish Household Survey, Active Travel",OGL3,
"Data from Transport and Travel in Scotland and the Scottish Household Survey relating to the number of bikes available for private use by Local Authority in 2018.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/e37ae792-6b5c-4a3f-9008-f550cac033fb,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=66c2ca92-773a-40d0-bb28-0423e73fc59a,2019-11-26T15:08:45.181Z,2019-12-16T16:26:56.594Z,,,csv,,"Transport / Mobility","Featured, Scottish Household Survey, Government, Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset is for the Big Count which happens across Scotland twice a year in May and September. Cycling Scotland ask people to visit the bike parking at their workplace and count how many bikes there are there on that day.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/ee8e8ff1-00df-4e3e-b857-92ebfa369fa0,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/4ecae34e-9382-404e-8728-a97df2f36b73/1/urql,2019-11-01T15:40:06.940Z,2021-01-13T17:10:11.697Z,,,json,,"Transport / Mobility"," ",OGL3,
"This dataset is for the Big Count which happens across Scotland twice a year in May and September. Cycling Scotland ask people to visit the bike parking at their workplace and count how many bikes there are there on that day.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/ee8e8ff1-00df-4e3e-b857-92ebfa369fa0,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/additionalDocumentation/0927d3a0-29af-433a-b7f8-059e02abd507/Cycling Friendly Employer handbook - Cycling Scotland.pdf,2019-11-01T15:40:06.940Z,2021-01-13T17:10:11.697Z,,,pdf,,"Transport / Mobility"," ",OGL3,
"This dataset shows the five Local Authorities with the highest percentage of residents who have access to at least one bicycle for private use.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d7b7ef95-2a0d-42c6-b30e-5d409bbf24cd,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=a5ec5ad6-cc40-4bbf-8e73-803712d778cd,2019-11-01T15:25:36.162Z,2019-12-19T15:26:45.012Z,,,json,,"Transport / Mobility","Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset shows the five Local Authorities with the highest percentage of residents who have access to at least one bicycle for private use.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d7b7ef95-2a0d-42c6-b30e-5d409bbf24cd,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=5ee07812-f465-45bf-8b67-8948971f0611,2019-11-01T15:25:36.162Z,2019-12-19T15:26:45.012Z,,,csv,,"Transport / Mobility","Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset shows the five Local Authorities with the highest percentage of residents who have access to at least one bicycle for private use.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d7b7ef95-2a0d-42c6-b30e-5d409bbf24cd,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=de199b88-17c3-4c19-bec6-5bcf5e0d965c,2019-11-01T15:25:36.162Z,2019-12-19T15:26:45.012Z,,,xml,,"Transport / Mobility","Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset shows the five Local Authorities with the highest percentage of residents who have access to at least one bicycle for private use.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/d7b7ef95-2a0d-42c6-b30e-5d409bbf24cd,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/additionalDocumentation/b6c2ba47-c3e7-40a3-8be6-8176863b6be9/CS Annual Monitoring Cycling Report.pdf,2019-11-01T15:25:36.162Z,2019-12-19T15:26:45.012Z,,,pdf,,"Transport / Mobility","Active Travel",https://creativecommons.org/licenses/by/4.0/legalcode,
"This dataset shows the five local authorities who have the highest percentage of residents who usually or regularly cycle to work.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/098de085-39a1-4c8a-9d18-b05fa541a04e,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/323e041b-0469-4af5-8649-5652e1c7917b/2/urql,2019-11-01T15:26:18.287Z,2019-12-20T11:27:33.999Z,,,json,,"Transport / Mobility","Active Travel, Scottish Household Survey, Transport and Travel in Scotland",OGL3,
"This dataset shows the five local authorities who have the highest percentage of residents who usually or regularly cycle to work.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/098de085-39a1-4c8a-9d18-b05fa541a04e,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=e5f1b06c-7409-4a8e-b158-199f001d0e4c,2019-11-01T15:26:18.287Z,2019-12-20T11:27:33.999Z,,,csv,,"Transport / Mobility","Active Travel, Scottish Household Survey, Transport and Travel in Scotland",OGL3,
