Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Country Parks,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=1416a0c5fb0d402e804c54935befd32e,,,2015-10-30,2023-02-02,87,bytes,Feature Layer,43,environment;tourism,,,Extent of Country Parks in area
Native Woodland,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=e3b133a049904c1bb64199218198d939,,,2015-10-30,2023-02-02,87,bytes,Feature Layer,1,environment;woodland,,,"Depicts opportunities for improved management of existing native woodlands, and creation of new native woodland networks.MUST BE USED IN CONJUNCTION WITH THE TEXT AND OTHER SPATIAL DATA PRODUCTS ACCOMPANYING THE AYRSHIRE AND ARRAN FORESTRY AND WOODLAND STRATEGY"
LDP2 Town Centre Policies,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=b12aeb6748a74b239bf87caf88de41b0,,,2021-10-18,2023-02-02,84,bytes,Feature Layer,34,LDP2;planning;local development plan,,,
Conservation Areas,"Development, Safety and Regulation",https://www.arcgis.com/home/item.html?id=6a741ea53843452ab995891fcd689704,,,2015-10-05,2023-02-02,86,bytes,Feature Layer,23,planning;conservation;South Ayrshire;Current;Ground;Conservation Area Policies;Local Plans;Policies,,,Polygons depicting policies concerning conservation areas
LDP2 Town Policies,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=8b3bef2bcaa4444e9c9e50bd00e5f41b,,,2023-02-16,2023-02-16,91,bytes,Feature Layer,486,planning;LDP2,,,
LDP2 Prestwick Airport Policies,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=f644e7aab68547898414fa9d0fd5eac9,,,2023-02-16,2023-02-16,91,bytes,Feature Layer,12,planning;LDP2,,,
LDP2 Outwith Settlement Policies,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=599fa7cf46a2470090273d4cba81de71,,,2023-02-16,2023-02-16,91,bytes,Feature Layer,19,planning;LDP2,,,
LDP2 Investment Areas,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=c92b6df6f64f4c85994b95b290c88356,,,2023-02-16,2023-02-16,91,bytes,Feature Layer,3,planning;LDP2,,,
LDP2 Belleisle Rozelle Policy Area,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=8a8b11caebdb4c51a84904b0f7748faa,,,2023-02-16,2023-02-16,91,bytes,Feature Layer,2,planning;LDP2,,,
Wind Farm Significant Protection Area,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=1609d57bcd174191bffdeef19541fe1c,,,2022-03-22,2023-06-21,88,bytes,Feature Layer,4,planning;Significant protection area;Wind Farm,,,
Local Landscape Areas,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=75e1619c757c481ab86e34793a268cab,,,2023-06-21,2023-06-21,87,bytes,Feature Layer,11,LDP2;Planning,,,
LDP2 Settlement Boundaries,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=a4d9c8b46dc149cc986c0e48bd582cf4,,,2023-02-16,2023-02-16,91,bytes,Feature Layer,30,planning;LDP2,,,
LDP2 Town Centre Boundaries,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=377c6805161848569939d70aa47da8cb,,,2021-10-18,2023-02-02,84,bytes,Feature Layer,5,LDP2;planning,,,
Localities,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=4dff900b60164a999006fab16f536f7d,,,2023-11-03,2023-11-03,87,bytes,Feature Layer,6,health and social care partnership;hscp;localities;boundaries,,,
Wind Farms,open.data@southayrshire,https://www.arcgis.com/home/item.html?id=d923e996925146dc8b3a0a764c03fbe0,,,2023-06-26,2023-06-26,87,bytes,Feature Layer,29,planning;Wind Farm,,,
