Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Moray Onshore Wind Energy 2017 Wind Farm Spatial Framework (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=2691a454bf4e42e6abad960af1ce4cca,,,2018-03-28,2020-11-30,79,bytes,Feature Layer,1,Planning;Boundaries;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Scottish Planning Policy states ""Planning authorities should set out in the development plan a spatial framework identifying those areas that are likely to be most appropriate for onshore wind farms as a guide for developers and communities"". Moray Onshore Wind Energy 2017 Wind Farm Spatial Framework (Moray) Areas with Potential where wind farms are likely to be acceptable subject to detailed consideration against policy criteria, the Moray Onshore Wind Energy Supplementary Guidance and the Moray Wind Energy Landscape Capacity Study. "
Employment Land Audit 2018 (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=ca1f14248a5448f9b6ce4c436aad360a,,,2018-12-19,2020-11-30,79,bytes,Feature Layer,33,Planning;INSPIRE;boundaries,,,Employment Land Audit 2018 sites provides am overview of the supply and availability of employment land across the Moray Council area. The audit provides details of Moray's employment land supply as at January 2018. Further information can be found at Development Monitoring.
Employment Land Audit 2017 (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=4f325085a09e4460a4246e749c443cc7,,,2017-07-10,2020-11-30,78,bytes,Feature Layer,33,boundaries;INSPIRE;Planning,,,Employment Land Audit 2017 sites provides am overview of the supply and availability of employment land across the Moray Council area. The audit provides details of Moray's employment land supply as at January 2017. Further information can be found at Development Monitoring.
Local Development Plan 2015 Area of Great Landscape Value (AGLV) (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=7fe8dc2f9ea1476592c29db5661450f4,,,2017-12-13,2020-11-30,67,bytes,Feature Layer,8,Planning;Environment;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"The Local Development Plan 2015 was superseded by the Local Development Plan 2020 on 27 July 2020.The aim of this designation is to protect areas of strategically important landscapes from inappropriate development. The designation also aims to promote the highest standards of design to retain the traditional character of these areas. There are 8 Areas of Great Landscape Value (AGLV’s) in Moray.Moray enjoys a high quality landscape and proposals which are likely to result in a significant adverse impact on the landscape will not be supported. The creation of new hill tracks can have a significant impact primarily from the visual appearance of the new track, but also from the drainage and erosion effects on the local area."
Local Development Plan Rural Groupings (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=4a37fbbf212d46ed90f5e87eaabdda02,,,2017-12-13,2020-11-30,67,bytes,Feature Layer,81,Planning;INSPIRE;Boundaries,,,"The Local Development Plan 2015 was superseded by the Local Development Plan 2020 on 27 July 2020.Local Development Plan Rural Grouping Boundaries depicts the small villages/groupings/clusters of houses that will be covered by Policy H5 (LDP2015). Proposals associated with any other location will be dealt with under H7 (LDP2015), and assessed against criteria such as visual prominence; character; settlement pattern; build up. Boundaries have been drawn around these groupings, and there will be a presumption in favour of developments within this boundary. (The settlement boundary policy E9 (LDP2015) will apply).The concept of identifying and promoting rural development in existing “rural communities” was originally contained in the 1993-98 Plan. At that time they were identified as small rural settlements, which served as social focal points for the surrounding area, with the presence of one or more community facilities (school/hall/shop). In subsequent Plans, the requirement for community facilities has been reduced, and further groupings have been designated based on their status as a cohesive, physical grouping. Consolidation of these remains the preference."
Local Development Plan 2015 Countryside Around Towns (CAT) (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=754dc0fc293a43d3acf2c81f2a8bc705,,,2017-12-13,2020-11-30,67,bytes,Feature Layer,5,Planning;Environment;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"The Local Development Plan 2015 was superseded by the Local Development Plan 2020 on 27 July 2020.The five main towns of Elgin, Forres, Buckie, Keith and Lossiemouth are subject to the highest development pressures and Countryside Around Towns (CAT’s) have been designated to prevent development sprawl into the countryside. Only certain types of development are appropriate within CAT’s to protect their special character. New housing development is specifically excluded from the types of acceptable development to maintain and preserve the distinction with the built up area."
Community Councils Boundaries 2013 - 2017 (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=6182d61788b6422982eb83c5d2d33e4a,,,2018-04-19,2020-11-30,86,bytes,Feature Layer,20,Open Data;boundaries;Democracy,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Community Councils 2013 - 2017 (Moray). The purpose of community councils is to ascertain, co-ordinate and express the views of the community it represents to local authorities and other pubic bodies. This includes community councils appointing one person as their point of contact for all planning matters. Community Councils are regularly consulted by the local authority and public bodies on a wide range of issues which affect their area, such as planning, environment and health. All Community Council meetings are open to the public."
Community Council Boundary Divisions 2013 - 2017 (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=885c5c2a7c224fc2a8139041dd9c8911,,,2018-04-19,2020-11-30,86,bytes,Feature Layer,35,Open Data;Democracy;boundaries,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Community Councils Divisions 2013 - 2017 (Moray). The purpose of community councils is to ascertain, co-ordinate and express the views of the community it represents to local authorities and other pubic bodies. This includes community councils appointing one person as their point of contact for all planning matters. Community Councils are regularly consulted by the local authority and public bodies on a wide range of issues which affect their area, such as planning, environment and health. All Community Council meetings are open to the public."
Private Water Supplies Source (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=0e11645746e447f2b8dafabe750f24f2,,,2020-12-22,2023-08-25,79,bytes,Feature Layer,1542,Open Data;Environment,,,"Private Water Supplies Source (Moray)Reg 2 (previously Cat A) are supplies which are commercial (including private lets) or more than 50 persons Category B are non-commercial with less than 50 persons.NOTE:- The location data we hold for the private water supplies is not 100% accurate (easting's and northing's can be out but we are currently working on improving these through GPS, unfortunately I cannot provide a figure on the accuracy, some maybe just in a general area of the property it serves).The data may contain multiple records for the same source reference, this may be where either multiple source abstractions points are located or there are other private water supply infrastructure located eg storage tanks. The location Type indicates the type:- A or A1 etc = Source, B or B1 etc = supply infrastructure, U or U1 etc = unused supply infrastructure. Sites marked with ""Y"" confirmed are for sites where we have visited site and obtained more accurate locations. The list does not include historic private water supplies. The data is provided based on the best information available to the council at the time of writing."
Local Development Plan 2020 Rural Group Sites (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=673187f103714c21aedb89b723351944,,,2020-07-23,2023-08-22,79,bytes,Feature Layer,200,Planning;INSPIRE,,,"Local Development Plan Rural Group Sites have been set out within many of the Local Development Plan Rural Groupings. Sites with development potential have been identified. These are acceptable in principle subject to compliance with the Moray Local Development Plan (MLDP) 2020, but will still require confirmation of technical requirements (eg road access; drainage).These designations do not imply any right of access or use of private land, nor do they commit the Council to any form of maintenance or upkeep of the site."
Housing Land Audit 2022 (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=7b1e706512be4b5883ceb5800b60df48,,,2022-07-26,2022-07-26,80,bytes,Feature Layer,124,Open Data;Planning,,,"Housing Land Audit 2022 sites for housing with a capacity for 4 or more homes. The audit provides details of Moray's housing land supply as at January 2022. The audit has been produced using the guidance set out in Scottish Planning Policy, Planning Advice Note 2/2010 and Homes for Scotland Advice Note on Housing Land Audits. The audit meets the requirements of Scottish Planning Policy 2014. Further information can be found at Development Monitoring."
Private Water Supplies User (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=3bdc1668ba8a4140ae2a18f246621b9e,,,2020-12-22,2023-09-08,80,bytes,Feature Layer,2194,Open Data;Environment,,,"Private Water Supplies User (Moray)Reg 2 (previously Cat A) are supplies which are commercial (including private lets) or more than 50 persons Category B are non-commercial with less than 50 persons.NOTE:- The location data we hold for the private water supplies is not 100% accurate (easting's and northing's can be out but we are currently working on improving these through GPS, unfortunately I cannot provide a figure on the accuracy, some maybe just in a general area of the property it serves).The data may contain multiple records for the same source reference, this may be where either multiple source abstractions points are located or there are other private water supply infrastructure located eg storage tanks. The location Type indicates the type:- A or A1 etc = Source, B or B1 etc = supply infrastructure, U or U1 etc = unused supply infrastructure. Sites marked with ""Y"" confirmed are for sites where we have visited site and obtained more accurate locations. The list does not include historic private water supplies. The data is provided based on the best information available to the council at the time of writing."
Moray Onshore Wind Energy 2017 Policy Guidance Map for Small-Medium Typologies (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=a6971fd8b58d491a86b53fe49ef8dda2,,,2018-03-29,2020-11-30,79,bytes,Feature Layer,1,Planning;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Moray Onshore Wind Energy 2017 Policy Guidance Map for Small-Medium Typologies (Moray) Areas of Greatest Potential. Scottish Planning Policy states that planning authorities “should identify where there is strategic capacity for wind farms, and areas with the greatest potential for wind development”. Areas of greatest scope for further investigating the feasibility of developing wind farms. These areas have been identified on Policy Guidance maps by removing additional constraints from the spatial framework map of the areas likely to be most appropriate for wind farm development. The remaining areas which have been mapped for each development typology are the areas with the fewest constraints and therefore the greatest potential for wind farm developments. "
Moray Onshore Wind Energy 2017 Policy Guidance Map for Medium Typologies (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=1f923e623ab245019197e556c1a31daf,,,2018-03-29,2020-11-30,79,bytes,Feature Layer,6,Planning;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Moray Onshore Wind Energy 2017 Policy Guidance Map for Medium Typologies (Moray) Areas of Greatest Potential. Scottish Planning Policy states that planning authorities “should identify where there is strategic capacity for wind farms, and areas with the greatest potential for wind development”. Areas of greatest scope for further investigating the feasibility of developing wind farms. These areas have been identified on Policy Guidance maps by removing additional constraints from the spatial framework map of the areas likely to be most appropriate for wind farm development. The remaining areas which have been mapped for each development typology are the areas with the fewest constraints and therefore the greatest potential for wind farm developments."
Moray Onshore Wind Energy 2017 Policy Guidance Map for Large Typologies (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=886f3db2dff0431480fd86167523d669,,,2018-03-29,2020-11-30,79,bytes,Feature Layer,1,Planning;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Moray Onshore Wind Energy 2017 Policy Guidance Map for Large Typologies (Moray) Areas of Greatest Potential. Scottish Planning Policy states that planning authorities “should identify where there is strategic capacity for wind farms, and areas with the greatest potential for wind development”. Areas of greatest scope for further investigating the feasibility of developing wind farms. These areas have been identified on Policy Guidance maps by removing additional constraints from the spatial framework map of the areas likely to be most appropriate for wind farm development. The remaining areas which have been mapped for each development typology are the areas with the fewest constraints and therefore the greatest potential for wind farm developments."
Council Register of Assets (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=400332609a0641e389c990dccfb42430,,,2017-08-21,2023-09-01,75,bytes,Feature Layer,1111,INSPIRE;Business,,,Council Register of Assets (Moray).  Section 94 of the Community Empowerment (Scotland) Act 2015 (the Act) requires public authorities to make available to members of the public a register of land that it owns or leases “to the best of its knowledge and belief”.  The purpose of the register is to help Community Transfer Bodies identify assets that may be available through asset transfer under Part 5 of the Act.  The inclusion of an asset on the register is a requirement of the Act and does not necessarily imply that the Council is actively seeking to transfer that asset to the community.
Planning Wind Turbine Locations (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=3af52ce7fed049c79ba57f80c66fc1bc,,,2018-01-11,2020-11-30,78,bytes,Feature Layer,806,Planning;INSPIRE,,,"Wind turbine locations generated from planning applications received by Moray Council this includes applications Moray Council dealt with and Section 36 applications which were dealt with by Scottish Government. It also includes refused applications, some of the refused applications maybe appealed. Some applications maybe for the same site where the applicant has submitted a revised application to change turbine size/location etc.Any turbine location co-ordinates we provide will not be exact locations taken from GPS or similar. The co-ordinates will be either calculated from plans provide by the applicant or grid co-ordinates stated in the application, these co-ordinates will not take into account for any micro-siting at construction stage. The data is provided based on the best information available to the council at the time of writing."
Local Development Plan 2020 Settlement Designations (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=202ebe4a49d0469b8e619cfb220359a9,,,2020-07-23,2023-08-22,79,bytes,Feature Layer,764,Planning;INSPIRE,,,"Local Development Plan 2020Settlement Designations set out the current and proposed land uses related to the boundaries for the primary, secondary and third tier settlements. In general the land use designations indicate the types of uses that will be acceptable under the terms of the plan. However any proposal for development will also have to satisfy the key governing policies that are set out in the Policy section of the Local Development Plan."
Local Development Plan 2015 Settlement Designations (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=24a749c00aa442ad928d71a22d5c4261,,,2017-12-13,2020-11-30,67,bytes,Feature Layer,766,Planning;INSPIRE,,,"The Local Development Plan 2015 was superseded by the Local Development Plan 2020 on 27 July 2020.Local Development Plan 2015 Settlement Designations set out the current and proposed land uses related to the boundaries for the primary, secondary and third tier settlements. In general the land use designations indicate the types of uses that will be acceptable under the terms of the plan. However any proposal for development will also have to satisfy the key governing policies that are set out in the Policy section of the Local Development Plan."
Tree Preservation Orders (TPO) (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=17aa00fec3f248aa8c92bd3c12355996,,,2018-02-16,2023-07-06,79,bytes,Feature Layer,86,Environment;Planning;Boundaries;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Tree Preservation Orders (TPO's) are served on potentially vulnerable trees which are of significant amenity value to the community as a whole, or trees of significant biodiversity value."
Conservation Areas (CA)(Moray),Moray Council,https://www.arcgis.com/home/item.html?id=ae82221d985d4517b788b14be8285329,,,2018-02-22,2020-11-30,79,bytes,Feature Layer,18,Planning;Environment;Boundaries;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Conservation Areas are areas of special architectural of historic interest where it is desirable to preserve or enhance the character or appearance of the area. The aim of this policy is to preserve and enhance Moray’s Conservation Areas.
Community Council Boundaries (Moray) ,Moray Council,https://www.arcgis.com/home/item.html?id=8d9cbca7af444ca8bd527a4951c0072d,,,2017-06-26,2020-11-30,77,bytes,Feature Layer,20,Democracy;boundaries;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"The purpose of community councils is to ascertain, co-ordinate and express the views of the community it represents to local authorities and other pubic bodies. This includes community councils appointing one person as their point of contact for all planning matters. Community Councils are regularly consulted by the local authority and public bodies on a wide range of issues which affect their area, such as planning, environment and health. All Community Council meetings are open to the public."
Polling Districts (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=bd878bfec39f4a659c2d016f1b3bc920,,,2017-04-10,2020-11-30,75,bytes,Feature Layer,60,INSPIRE;Democracy;boundaries,,,Moray Council Polling District Boundaries.  Polygon data showing the polling district boundaries for the Moray Council area used for the purposes of designating an area of electors which attend a particular polling place.
Wildlife Sites (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=b2258a5522394cc69ea34ce8c5f31313,,,2019-02-19,2020-11-30,79,bytes,Feature Layer,7,Planning;Environment;INSPIRE,,,Wildlife Sites (Moray)
Local Development Plan 2015 Coastal Protection Zone (CPZ) (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=1bd85abb1ff749c691db2a7bcdf4aee4,,,2017-12-13,2020-11-30,67,bytes,Feature Layer,1,Planning;Environment;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"The Local Development Plan 2015 was superseded by the Local Development Plan 2020 on 27 July 2020.The objective of the designation is to protect and enhance the Moray coast for its landscape, nature conservation, recreation and tourism benefits. The undeveloped coastline is protected through identification of a Coastal Protection Zone (CPZ) within which only certain types of development will be acceptable."
Community Council Boundary Divisions (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=e5ea01c5c01546c2ba1f89ae3e792010,,,2017-06-26,2020-11-30,77,bytes,Feature Layer,35,Democracy;boundaries;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"The purpose of community councils is to ascertain, co-ordinate and express the views of the community it represents to local authorities and other pubic bodies. This includes community councils appointing one person as their point of contact for all planning matters. Community Councils are regularly consulted by the local authority and public bodies on a wide range of issues which affect their area, such as planning, environment and health. All Community Council meetings are open to the public."
Alcohol Prohibition Areas (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=e4828a4acfb846b9a2c3eee19058acba,,,2017-11-14,2020-11-30,77,bytes,Feature Layer,5,Open Data;boundaries;Licence,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Alcohol Prohibition Areas (Moray) in relation to Byelaws Prohibiting the Consumption of Alcohol in Designated Public Places.
Employment Land Audit 2022 (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=1b77197989504d40995b8b448ac1bb7f,,,2023-01-12,2023-01-12,80,bytes,Feature Layer,39,Open Data;Planning,,,Employment Land Audit 2022 sites provides am overview of the supply and availability of employment land across the Moray Council area. The audit provides details of Moray's employment land supply as at January 2022. Further information can be found at Development Monitoring via Moray Council website.
Local Development Plan 2020 Settlement Boundary (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=98fd19de341d4263a367236b19c06032,,,2020-07-23,2023-08-22,79,bytes,Feature Layer,33,Planning;INSPIRE,,,"Local Development Plan 2020 Settlement Boundaries are used for the distribution of housing and employment land across Moray as per the spatial strategy set out within the Moray Local Development Plan 2020. Settlement boundaries contain the primary, secondary and third tier settlements."
Moray Onshore Wind Energy 2017 Landscape Capacity For Medium Typologies (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=6e24e61c098a4cc4a9ec72bf3b524a98,,,2018-03-29,2020-12-01,79,bytes,Feature Layer,6,Planning;INSPIRE,,,Moray Onshore Wind Energy 2017 Landscape Capacity For Medium Typologies (Moray)
Education School Locations (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=b5ba23aa94ab484f97cb617eb20741cf,,,2017-11-14,2023-08-23,77,bytes,Feature Layer,53,Open Data;education,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Education School Locations (Moray), including Secondary and Primary for non denominational and denominational."
Moray Onshore Wind Energy 2017 Landmark Hills (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=9ea1485201f9406987d8813481c3d651,,,2018-03-29,2020-11-30,79,bytes,Feature Layer,19,Planning;INSPIRE,,,Moray Onshore Wind Energy 2017 Landmark Hills (Moray)
Moray Onshore Wind Energy 2017 Scenic Approaches (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=c35b2527a3d14876918f4f12d14ede5a,,,2018-03-29,2020-11-30,79,bytes,Feature Layer,3,Planning;INSPIRE,,,Moray Onshore Wind Energy 2017 Scenic Approaches (Moray)
Moray Onshore Wind Energy 2017 Landscape Capacity For Large Typologies (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=406523dc2a4b4d1a917b10b91a4793fc,,,2018-03-29,2020-11-30,79,bytes,Feature Layer,1,Planning;INSPIRE,,,Moray Onshore Wind Energy 2017 Landscape Capacity For Large Typologies (Moray)
Moray Onshore Wind Energy 2017 Landscape Capacity For Small-Medium Typologies (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=db203ab813e7447a8c00e18d5dbf54e9,,,2018-03-29,2020-11-30,79,bytes,Feature Layer,1,Planning;INSPIRE,,,Moray Onshore Wind Energy 2017 Landscape Capacity For Small-Medium Typologies (Moray)
Moray Onshore Wind Energy 2017 Landscape Character Types (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=23a3b4abf32e4115b845f2489843c5c1,,,2018-03-29,2020-11-30,79,bytes,Feature Layer,37,Planning;Open Data,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Moray Onshore Wind Energy 2017 Landscape Character Types (Moray)
Moray Onshore Wind Energy 2017 Potential Development Areas for Extension and Repowering (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=5c376e304a4a4be2aa7a4d12f922ab9f,,,2018-03-29,2020-11-30,79,bytes,Feature Layer,5,Planning;INSPIRE,,,Moray Onshore Wind Energy 2017 Potential Development Areas for Extension and Repowering (Moray)
Polling Places (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=65e731a73f384fadad25bef39fdcc342,,,2017-04-10,2020-11-30,75,bytes,Feature Layer,60,INSPIRE;Democracy,,,Moray Council Polling Places.  Point data showing the polling places for the Moray Council area. A polling place is a the particular building where people go to cast their vote(s) during elections. A polling station is located within a polling place. There may be more than one polling station in a polling place.
Local Development Plan 2020 Transportation Improvements (TSP) (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=7db5160f51bb4215913080421e2533cf,,,2020-07-23,2023-09-08,79,bytes,Feature Layer,169,Planning;INSPIRE,,,Local Development Plan 2020 Transportation Improvements (TSP) (Moray)
Local Development Plan 2020 Special Landscape Areas (SLA) (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=f20718b1400045ba964b0ebb553d43b1,,,2020-07-23,2023-09-08,79,bytes,Feature Layer,13,Planning;INSPIRE,,,Local Development Plan 2020 Special Landscape Areas (SLA) (Moray)
Local Development Plan 2020 Mineral Sites (Moray),Moray Council,https://www.arcgis.com/home/item.html?id=ddbc67e3368447b28218fc71fe53fd73,,,2020-07-23,2023-08-22,79,bytes,Feature Layer,20,Planning;INSPIRE,,,Local Development Plan 2020 Mineral Sites (Moray)
